extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,1972.28,4416.82,1.07,633.0,0.013,0.016,165.0,0.0,1.0,1070000.0,961.0,3.48e-09,7.96e-12,21.146,21.447,0.002,1.25,436.9,0.016,0.021,0.0,0.0,1120000.0,882.6,8.35e-09,1.82e-11,20.196,20.188,0.002,0.85,458.0,0.01,0.011,0.001,0.0
0.0,1.0,1269.58,4632.22,0.92,117.3,0.008,0.019,160.0,0.018,1.0,48519.6,801.8,1.58e-10,2.06e-12,24.501,24.866,0.014,0.9,77.0,0.003,0.037,0.014,0.0,61716.1,613.32,4.62e-10,5.22e-12,23.339,23.33,0.012,0.93,88.5,0.012,0.001,0.022,0.0
0.0,1.0,1113.91,4348.21,1.01,112.5,-0.028,0.042,100.0,0.043,1.0,46821.4,768.91,1.55e-10,2.02e-12,24.527,24.871,0.014,1.14,76.6,-0.033,0.026,0.044,0.0,56014.8,600.61,4.22e-10,5.12e-12,23.437,23.428,0.013,0.87,82.4,-0.022,0.059,0.043,0.0
0.0,1.0,1763.32,4685.89,1.06,116.7,-0.013,0.023,20.0,0.01,1.0,36363.1,768.48,1.19e-10,1.74e-12,24.813,25.27,0.016,1.07,68.1,-0.033,0.023,0.01,0.0,63906.6,600.91,4.78e-10,5.05e-12,23.301,23.291,0.011,1.06,94.8,0.004,0.023,0.009,0.0
0.0,1.0,3881.96,4949.24,1.0,117.9,-0.003,0.037,145.0,0.012,1.0,48761.5,801.4,1.59e-10,1.93e-12,24.495,24.8,0.013,1.04,82.4,-0.001,0.031,0.009,0.0,51689.5,623.21,3.87e-10,4.59e-12,23.531,23.523,0.013,0.95,84.3,-0.004,0.042,0.015,0.0
0.0,1.0,4632.4,4930.25,0.92,115.4,-0.003,0.036,155.0,0.049,1.0,41196.7,789.75,1.35e-10,1.83e-12,24.678,25.072,0.015,1.08,73.7,-0.0,0.039,0.03,0.0,57557.6,603.59,4.31e-10,4.86e-12,23.415,23.406,0.012,0.71,88.7,-0.005,0.033,0.066,0.0
0.0,1.0,1111.5,4343.55,1.1,111.6,-0.017,0.017,20.0,0.046,1.0,43830.2,775.14,1.45e-10,1.93e-12,24.597,24.946,0.014,1.16,75.1,-0.016,0.011,0.044,0.0,53178.2,613.96,4e-10,4.85e-12,23.494,23.485,0.013,1.02,82.6,-0.017,0.023,0.048,0.0
0.0,1.0,4458.39,4920.08,1.1,105.7,-0.01,0.056,120.0,0.042,1.0,45083.3,788.58,1.47e-10,1.9e-12,24.58,24.835,0.014,1.24,77.3,0.007,0.058,0.035,0.0,41678.8,596.86,3.12e-10,4.33e-12,23.765,23.757,0.015,0.95,72.1,-0.028,0.053,0.05,0.0
0.0,1.0,2895.05,4694.26,1.16,70.3,-0.035,0.14,80.0,0.015,1.0,1808.5,726.8,5.91e-12,1.06e-12,28.071,28.757,0.194,1.36,5.6,-0.214,1.254,0.023,0.0,38482.0,590.52,2.88e-10,4.12e-12,23.852,23.836,0.016,1.02,69.9,-0.008,-0.005,0.013,0.0
0.0,1.0,2268.96,4474.27,1.06,86.0,0.024,0.037,0.0,0.138,1.0,22765.3,747.28,7.43e-11,1.55e-12,25.322,25.786,0.023,1.0,47.8,0.026,0.041,0.202,0.0,41187.4,573.04,3.08e-10,4.31e-12,23.778,23.768,0.015,1.11,71.4,0.022,0.033,0.085,0.0
0.0,1.0,3761.03,4961.43,0.89,87.6,0.014,0.011,125.0,0.007,1.0,36383.2,784.18,1.19e-10,1.73e-12,24.813,24.964,0.016,0.91,68.7,0.009,-0.015,0.006,0.0,26076.8,606.66,1.95e-10,3.59e-12,24.274,24.267,0.02,0.88,54.3,0.019,0.04,0.009,0.0
0.0,1.0,2255.45,4562.98,1.03,85.1,0.006,0.021,170.0,0.026,1.0,36595.0,772.92,1.2e-10,1.77e-12,24.807,24.922,0.016,1.01,67.7,0.022,0.034,0.038,0.0,24222.8,589.15,1.81e-10,3.51e-12,24.354,24.347,0.021,1.05,51.6,-0.014,0.006,0.013,0.0
0.0,1.0,1415.69,4641.58,0.98,81.7,-0.021,0.008,40.0,0.023,1.0,39335.0,775.92,1.28e-10,1.81e-12,24.728,24.73,0.015,1.02,70.8,-0.021,-0.022,0.02,0.0,17631.5,577.49,1.32e-10,3.25e-12,24.699,24.693,0.027,0.94,40.6,-0.02,0.05,0.027,0.0
0.0,1.0,4953.27,4552.03,1.36,80.1,-0.027,0.032,10.0,0.106,1.0,39704.7,823.37,1.3e-10,1.83e-12,24.718,24.694,0.015,1.45,71.0,-0.037,0.025,0.1,0.0,15445.1,592.8,1.16e-10,3.11e-12,24.842,24.837,0.029,1.27,37.2,-0.012,0.041,0.116,0.0
0.0,1.0,4838.31,4997.62,0.99,79.4,-0.01,0.034,125.0,0.031,1.0,22563.3,790.32,7.37e-11,1.52e-12,25.332,25.754,0.022,1.1,48.3,0.017,-0.008,0.039,0.0,34818.9,607.71,2.61e-10,4.15e-12,23.959,23.95,0.017,0.86,62.9,-0.036,0.073,0.024,0.0
0.0,1.0,1017.13,4249.29,1.0,77.1,0.001,0.048,145.0,0.002,1.0,37334.7,753.27,1.23e-10,1.8e-12,24.771,24.751,0.016,1.04,68.5,-0.018,0.066,0.001,0.0,14970.7,589.26,1.13e-10,3.19e-12,24.87,24.864,0.031,0.96,35.3,0.03,0.02,0.004,0.0
0.0,1.0,1823.26,4045.72,1.74,107.8,-0.098,0.062,90.0,0.133,1.0,30079.5,795.02,9.88e-11,1.18e-12,25.013,25.197,0.013,1.5,83.6,-0.077,0.055,0.12,0.0,23315.2,613.04,1.75e-10,2.58e-12,24.392,24.384,0.016,1.96,67.7,-0.123,0.069,0.148,0.0
0.0,1.0,2009.06,4312.83,1.18,106.9,-0.007,0.019,115.0,0.058,1.0,20881.8,748.73,6.87e-11,1.04e-12,25.408,25.817,0.017,1.28,65.7,-0.02,0.02,0.07,0.0,30763.4,571.79,2.31e-10,2.74e-12,24.091,24.082,0.013,1.08,84.2,0.004,0.017,0.048,0.0
0.0,1.0,1551.22,4123.55,1.2,107.3,0.017,0.029,90.0,0.011,1.0,24439.2,746.72,8.03e-11,1.1e-12,25.238,25.565,0.015,1.36,73.3,0.014,0.044,0.015,0.0,27726.9,572.29,2.08e-10,2.66e-12,24.204,24.196,0.014,1.03,78.2,0.021,0.013,0.007,0.0
