extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,381.19,3249.48,1.37,492.9,-0.006,0.02,155.0,0.034,1.0,214197.9,1081.65,8.4e-10,3.1e-12,22.69,22.89,0.004,1.79,271.2,-0.0409999999999999,0.013,0.039,0.0,531890.9,2725.63,1.55e-09,3.76e-12,22.026,22.018,0.003,1.19,411.2,0.0069999999999999,0.023,0.032,0.0
0.0,1.0,190.26,260.41,1.07,323.2,-0.001,0.008,15.0,0.064,1.0,78454.6,873.88,3.1e-10,2e-12,23.771,24.081,0.0069999999999999,1.46,155.5,-0.0289999999999999,0.016,0.064,0.0,265300.1,2160.8,7.649999999999998e-10,2.7000000000000002e-12,22.791,22.782,0.004,0.92,282.9,0.009,0.006,0.063,0.0
0.0,1.0,230.0,3619.3,2.19,110.0,0.369,0.242,60.0,0.05,1.0,595.9,1133.3,2.34e-12,8.279999999999999e-13,29.077,29.687,0.384,1.02,2.8,-0.444,0.074,0.092,0.0,7121.0,2885.18,2.09e-11,1.18e-12,26.701,26.689,0.061,1.56,17.7,0.449,0.262,0.031,0.0
0.0,1.0,719.46,3018.72,2.41,109.7,0.2739999999999999,0.033,60.0,0.089,1.0,644.6,846.7,2.48e-12,7.22e-13,29.013,29.515,0.316,2.91,3.4,-0.098,0.882,0.366,0.0,4120.9,2068.73,1.21e-11,9.77e-13,27.297,27.286,0.088,1.38,12.3,0.34,-0.127,0.032,0.0
0.0,1.0,3302.28,4233.62,2.27,84.7,0.3379999999999999,0.254,15.0,0.051,1.0,502.9,795.74,2e-12,8.63e-13,29.246,29.894,0.4679999999999999,1.19,2.3,-0.355,0.877,0.087,0.0,8242.0,2087.13,2.43e-11,1.5300000000000001e-12,26.534,26.522,0.068,1.49,15.9,0.413,0.176,0.049,0.0
0.0,1.0,115.15,1973.95,2.28,116.9,0.0409999999999999,0.15,40.0,0.027,1.0,6756.1,1083.88,2.63e-11,9.98e-13,26.45,26.385,0.0409999999999999,1.83,26.4,0.6629999999999999,0.071,0.001,0.0,4417.0,2659.99,1.27e-11,1.05e-12,27.239,27.235,0.09,1.61,12.1,-0.606,0.248,0.055,0.0
0.0,1.0,4033.2,3178.1,1.86,89.1,0.351,0.123,90.0,0.009,1.0,389.5,808.67,1.5e-12,6.74e-13,29.563,30.07,0.489,1.23,2.2,-0.366,0.266,0.013,0.0,2525.9,1961.7,7.41e-12,9.2e-13,27.826,27.815,0.135,1.23,8.1,0.447,0.1,0.01,0.0
0.0,1.0,195.42,2911.22,1.96,89.0,0.245,0.08,140.0,0.066,1.0,606.1,1127.68,2.36e-12,8.509999999999999e-13,29.068,29.648000000000003,0.392,1.04,2.8,-0.216,0.7190000000000001,0.057,0.0,5867.9,2858.29,1.72e-11,1.15e-12,26.911,26.899,0.073,1.45,15.0,0.296,0.023,0.039,0.0
0.0,1.0,4071.67,4255.79,2.65,86.8,0.172,0.078,60.0,0.115,1.0,6568.5,805.46,2.57e-11,1.04e-12,26.474,26.414,0.044,2.11,24.7,0.7070000000000001,0.043,0.013,0.0,3658.0,2207.04,1.07e-11,1.48e-12,27.423,27.419,0.15,1.41,7.3,-0.969,0.153,0.2319999999999999,0.0
0.0,1.0,259.66,2115.72,3.4,68.3,0.215,0.29,120.0,0.096,1.0,923.1,957.34,3.5e-12,1.2500000000000001e-12,28.641,29.175,0.3879999999999999,1.36,2.8,-0.312,-0.736,0.22,0.0,6900.1,2306.91,1.98e-11,1.38e-12,26.758000000000003,26.747,0.076,2.44,14.3,0.266,0.381,0.016,0.0
