extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,510.07,2654.9,1.65,725.0,0.01,0.02,5.0,0.016,1.0,179293.8,1639.18,7.049999999999998e-10,3.03e-12,22.88,23.412,0.005,2.5,232.9,-0.022,0.026,0.015,0.0,1390000.0,4272.2,3.96e-09,5.780000000000001e-12,21.005,20.994,0.002,1.28,686.0,0.019,0.018,0.016,0.0
0.0,1.0,693.84,2981.66,1.57,615.1,0.01,0.025,20.0,0.0139999999999999,1.0,237229.5,1617.47,9.33e-10,3.25e-12,22.576,22.915,0.004,2.14,286.7,-0.024,0.027,0.013,0.0,878010.9,4037.42,2.51e-09,4.610000000000001e-12,21.501,21.492,0.002,1.34,543.8,0.021,0.025,0.0139999999999999,0.0
0.0,1.0,382.3,158.56,1.44,591.0,-0.0069999999999999,0.011,45.0,0.031,1.0,248764.6,2073.58,9.9e-10,3.39e-12,22.511,22.8,0.004,2.02,291.6,-0.036,0.009,0.03,0.0,802619.8,4970.51,2.3e-09,4.469999999999999e-12,21.598000000000003,21.589,0.002,1.23,513.0,0.003,0.012,0.031,0.0
0.0,1.0,676.26,213.95,1.55,534.5,-0.002,0.015,115.0,0.038,1.0,66862.6,1765.36,2.66e-10,1.96e-12,23.938,24.544,0.008,1.86,135.5,-0.0279999999999999,0.043,0.0289999999999999,0.0,801228.3,4518.78,2.2899999999999997e-09,4.440000000000001e-12,21.6,21.588,0.002,1.47,516.5,0.005,0.0069999999999999,0.04,0.0
0.0,1.0,92.12,607.67,1.43,508.5,-0.016,0.017,45.0,0.024,1.0,125382.2,1809.36,4.99e-10,2.52e-12,23.255,23.701,0.005,1.78,197.7,-0.04,0.021,0.02,0.0,673203.4,4596.79,1.93e-09,4.11e-12,21.789,21.779,0.002,1.31,468.1,-0.009,0.015,0.025,0.0
0.0,1.0,245.57,2311.3,4.87,161.0,-0.063,0.402,140.0,0.19,1.0,536.1,1603.84,2.11e-12,8.92e-13,29.19,29.821,0.4589999999999999,1.13,2.4,-0.031,-0.633,0.0559999999999999,0.0,7720.3,3978.6,2.2e-11,1.28e-12,26.646,26.633000000000003,0.063,2.01,17.1,-0.064,0.5429999999999999,0.203,0.0
0.0,1.0,421.38,138.56,1.5,438.8,-0.009,0.019,45.0,0.0279999999999999,1.0,81984.2,1934.96,3.2599999999999996e-10,2.15e-12,23.717,24.211,0.0069999999999999,2.13,151.9,-0.038,0.01,0.0279999999999999,0.0,536347.9,4782.11,1.5299999999999999e-09,3.730000000000001e-12,22.036,22.025,0.003,1.24,411.2,-0.001,0.022,0.0279999999999999,0.0
0.0,1.0,401.07,156.94,1.54,381.6,-0.031,0.043,35.0,0.061,1.0,76836.3,1979.19,3.06e-10,2.12e-12,23.787,24.237,0.008,2.56,144.2,-0.069,0.077,0.075,0.0,419018.3,4854.67,1.2e-09,3.4e-12,22.304,22.294,0.003,0.97,352.9,-0.02,0.032,0.0559999999999999,0.0
0.0,1.0,279.83,1904.73,2.95,108.4,0.002,0.384,135.0,0.086,1.0,552.2,1631.95,2.19e-12,9.379999999999998e-13,29.147,29.731,0.4639999999999999,1.06,2.3,-0.185,-0.757,0.049,0.0,5630.3,3962.04,1.63e-11,1.24e-12,26.968000000000004,26.956,0.0819999999999999,1.67,13.2,0.019,0.493,0.096,0.0
0.0,1.0,586.87,1822.22,2.25,105.3,0.357,0.302,105.0,0.012,1.0,457.3,1626.86,1.83e-12,9.14e-13,29.345,29.964,0.5429999999999999,1.18,2.0,-0.135,0.187,0.018,0.0,5985.9,3925.23,1.73e-11,1.21e-12,26.903,26.891,0.076,1.43,14.3,0.3979999999999999,0.318,0.012,0.0
0.0,1.0,404.85,127.06,1.46,314.6,-0.013,0.062,20.0,0.037,1.0,136835.3,1948.85,5.44e-10,2.63e-12,23.16,23.185,0.005,2.37,206.8,-0.031,0.06,0.033,0.0,216347.6,4729.68,6.189999999999998e-10,2.61e-12,23.021,23.015,0.005,1.03,236.6,-0.006,0.062,0.038,0.0
0.0,1.0,166.54,2360.89,3.01,99.2,0.445,0.336,100.0,0.0279999999999999,1.0,671.6,1616.4,2.63e-12,9.220000000000001e-13,28.949,29.47,0.381,4.73,2.9,-0.606,0.242,0.139,0.0,4908.6,4085.36,1.39e-11,1.26e-12,27.139,27.128,0.098,1.55,11.0,0.585,0.371,0.008,0.0
0.0,1.0,166.35,1048.82,7.15,121.2,0.023,0.5920000000000001,10.0,0.06,1.0,7385.4,1703.8,2.97e-11,1.09e-12,26.317,26.261,0.04,5.42,27.2,0.738,0.7759999999999999,0.038,0.0,3945.3,4221.21,1.13e-11,1.23e-12,27.371,27.367,0.119,1.81,9.1,-1.01,0.3289999999999999,0.096,0.0
0.0,1.0,487.59,1791.33,1.88,296.5,-0.003,0.018,145.0,0.009,1.0,62755.6,1658.48,2.5e-10,1.95e-12,24.007,24.383000000000003,0.008,2.23,128.0,-0.02,0.01,0.005,0.0,263460.2,4070.61,7.53e-10,2.82e-12,22.807,22.798,0.004,1.76,266.9,0.002,0.02,0.01,0.0
0.0,1.0,111.95,1994.89,3.43,64.7,0.562,0.305,90.0,0.051,1.0,692.7,1674.21,2.76e-12,1.22e-12,28.896,29.475,0.48,1.54,2.3,-0.8290000000000001,0.2789999999999999,0.1119999999999999,0.0,6984.5,4212.21,2e-11,1.4400000000000001e-12,26.748,26.737,0.078,2.1,13.9,0.7340000000000001,0.347,0.045,0.0
0.0,1.0,490.88,1712.33,6.3,92.9,-0.012,0.336,85.0,0.01,1.0,627.2,1656.06,2.5000000000000007e-12,9.240000000000001e-13,29.006,29.583,0.402,1.02,2.7,0.314,-0.708,0.015,0.0,6167.8,4025.23,1.7800000000000003e-11,1.22e-12,26.871,26.86,0.074,3.18,14.6,-0.049,0.437,0.01,0.0
0.0,1.0,437.27,2654.81,4.07,91.2,0.07,0.604,5.0,0.127,1.0,567.9,1567.79,2.24e-12,8.89e-13,29.123,29.652,0.43,0.98,2.5,0.1159999999999999,0.903,0.072,0.0,4356.5,3869.83,1.24e-11,1.23e-12,27.269,27.259,0.108,2.05,10.1,0.065,0.5770000000000001,0.161,0.0
0.0,1.0,576.3,3372.63,3.67,90.0,0.3989999999999999,0.148,90.0,0.019,1.0,872.8,1521.71,3.41e-12,8.780000000000001e-13,28.667,29.152,0.2789999999999999,3.35,3.9,-0.706,0.78,0.05,0.0,5407.5,3706.39,1.54e-11,1.2e-12,27.034,27.024,0.085,1.79,12.8,0.597,0.033,0.0139999999999999,0.0
0.0,1.0,238.96,3114.5,3.11,97.8,0.011,0.353,70.0,0.151,1.0,6664.0,1557.64,2.6e-11,1.07e-12,26.463,26.437,0.045,1.88,24.3,0.162,-0.003,0.004,0.0,2472.3,3816.62,7.04e-12,1.21e-12,27.881,27.878,0.187,2.66,5.8,-0.285,0.784,0.151,0.0
0.0,1.0,930.76,1170.15,3.0,100.2,0.085,0.091,65.0,0.0139999999999999,1.0,7175.6,1676.84,2.89e-11,1.09e-12,26.348000000000003,26.303,0.0409999999999999,1.79,26.4,0.35,-0.063,0.006,0.0,3330.2,4047.9,9.5e-12,1.17e-12,27.556,27.552,0.134,2.86,8.1,-0.315,0.341,0.026,0.0
0.0,1.0,1197.62,1307.32,5.01,88.9,0.155,0.319,15.0,0.009,1.0,6426.3,1655.27,2.59e-11,1.08e-12,26.467,26.464,0.045,4.87,24.0,0.275,0.3429999999999999,0.0,0.0,2076.5,3998.34,5.94e-12,1.12e-12,28.066,28.063,0.205,1.18,5.3,-0.105,0.22,0.03,0.0
0.0,1.0,1715.28,87.79,2.48,79.3,0.1369999999999999,0.315,35.0,0.211,1.0,1254.7,1687.99,5.0299999999999986e-12,1.5800000000000001e-12,28.247,28.747,0.342,1.19,3.2,-0.033,0.768,0.176,0.0,8548.4,4123.55,2.43e-11,1.51e-12,26.537,26.526,0.067,1.49,16.1,0.152,0.2789999999999999,0.049,0.0
0.0,1.0,899.16,1901.2,1.36,231.7,-0.013,0.025,55.0,0.025,1.0,75183.0,1653.73,2.99e-10,2.06e-12,23.81,23.879,0.0069999999999999,1.86,145.0,-0.047,0.034,0.021,0.0,143572.0,3993.19,4.11e-10,2.28e-12,23.466,23.46,0.006,1.16,180.4,0.001,0.02,0.027,0.0
0.0,1.0,955.72,1146.33,1.73,93.1,0.14,0.3989999999999999,110.0,0.008,1.0,1109.4,1654.88,4.42e-12,8.840000000000002e-13,28.388,28.899,0.217,1.2,5.0,-0.23,-0.491,0.013,0.0,7758.0,4043.39,2.2399999999999998e-11,1.18e-12,26.625,26.615,0.057,1.39,18.9,0.196,0.536,0.0069999999999999,0.0
0.0,1.0,324.62,30.42,1.22,151.1,-0.033,0.0819999999999999,125.0,0.0069999999999999,1.0,76352.3,1957.41,3.06e-10,3.64e-12,23.786,23.821,0.013,1.13,84.0,-0.026,0.048,0.003,0.0,126871.5,4711.71,3.62e-10,2.8800000000000002e-12,23.604,23.597,0.009,1.25,125.5,-0.035,0.09,0.0069999999999999,0.0
0.0,1.0,661.82,218.49,2.31,77.6,0.268,0.1639999999999999,145.0,0.067,1.0,866.0,1746.48,3.4500000000000004e-12,8.94e-13,28.656,29.172,0.282,1.06,3.9,-0.29,0.5870000000000001,0.081,0.0,6179.2,4325.94,1.7899999999999998e-11,1.2e-12,26.871,26.86,0.073,1.6,14.9,0.349,0.113,0.04,0.0
0.0,1.0,655.84,2338.39,1.74,75.7,0.018,0.074,90.0,0.024,1.0,747.6,1587.6,2.94e-12,9.220000000000001e-13,28.829,29.378,0.34,1.32,3.2,0.023,-0.723,0.148,0.0,6315.8,3888.69,1.8e-11,1.23e-12,26.865,26.854,0.075,1.48,14.6,0.02,0.171,0.009,0.0
0.0,1.0,1355.15,996.1,3.56,96.0,-0.078,0.289,25.0,0.005,1.0,6036.3,1643.95,2.42e-11,1.07e-12,26.541,26.486,0.048,3.63,22.7,-0.039,0.275,0.002,0.0,5674.0,4008.03,1.64e-11,1.13e-12,26.963,26.958,0.075,1.75,14.5,-0.108,0.289,0.008,0.0
0.0,1.0,965.49,2040.48,1.19,197.9,-0.022,0.034,85.0,0.037,1.0,22780.2,1608.02,9.059999999999999e-11,1.39e-12,25.108,25.604,0.017,1.58,65.0,-0.0579999999999999,0.0559999999999999,0.043,0.0,150159.1,3950.25,4.29e-10,2.3e-12,23.418000000000003,23.408,0.006,1.05,186.5,-0.013,0.027,0.036,0.0
0.0,1.0,189.66,51.12,1.01,139.7,0.001,0.037,150.0,0.016,1.0,24067.9,1949.81,9.64e-11,2.6000000000000002e-12,25.039,25.509,0.0289999999999999,1.16,37.1,0.037,0.115,0.026,0.0,142876.7,4875.76,4.07e-10,3.03e-12,23.475,23.465,0.008,0.99,134.4,-0.004,0.027,0.015,0.0
0.0,1.0,271.01,1494.41,2.15,70.9,0.313,0.201,25.0,0.018,1.0,701.3,1650.65,2.77e-12,9.16e-13,28.895,29.408,0.36,1.75,3.0,-0.335,0.201,0.024,0.0,4873.1,4087.07,1.41e-11,1.22e-12,27.125,27.115,0.094,1.45,11.5,0.425,0.2019999999999999,0.013,0.0
0.0,1.0,682.91,67.3,5.16,66.4,0.317,0.599,165.0,0.011,1.0,1772.1,1774.46,7.099999999999999e-12,1.68e-12,27.872,28.338,0.256,0.84,4.2,-0.15,0.405,0.016,0.0,10384.0,4391.46,2.97e-11,1.6299999999999997e-12,26.32,26.31,0.06,3.0,18.2,0.364,0.622,0.011,0.0
