extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,2308.04,3391.61,2.6,41.0,0.18,0.25,15.0,0.037,1.0,420.0,199.28,5.95e-12,1.45e-12,28.063,28.687,0.265,1.38,4.1,-0.606,-0.247,0.122,0.0,2080.0,124.79,5.87e-11,3.96e-12,25.578,25.565,0.073,2.08,14.8,0.44,0.422,0.009,0.0
0.0,1.0,964.86,1337.83,2.41,38.1,0.264,0.122,160.0,0.092,1.0,389.7,162.76,5.8e-12,1.88e-12,28.091,28.691,0.352,1.62,3.1,-0.44,0.13,0.045,0.0,1538.3,125.56,4.79e-11,3.58e-12,25.799,25.788,0.081,2.02,13.4,0.401,0.134,0.005,0.0
0.0,1.0,933.77,1136.53,3.76,34.2,-0.035,1.315,50.0,0.099,1.0,3558.9,1185.29,5.21e-11,3.26e-12,25.708,26.028,0.068,2.98,16.0,-0.523,1.602,0.129,0.0,4152.5,752.34,1.32e-10,7.19e-12,24.697,24.688,0.059,4.1,18.4,0.376,0.745,0.075,0.0
0.0,1.0,3401.79,2520.29,3.23,33.8,0.18,0.241,110.0,0.004,1.0,569.1,197.79,7.99e-12,1.55e-12,27.744,28.326,0.21,2.26,5.2,-0.199,0.281,0.007,0.0,2059.9,131.1,5.89e-11,3.79e-12,25.576,25.564,0.07,2.79,15.5,0.319,0.227,0.002,0.0
0.0,1.0,804.17,1278.21,2.71,24.7,0.202,0.463,5.0,1.596,1.0,451.5,192.63,6.57e-12,1.56e-12,27.956,28.384,0.258,1.4,4.2,-0.367,-0.083,0.133,0.0,763.4,128.91,2.37e-11,3.76e-12,26.565,26.555,0.173,2.45,6.3,0.517,0.747,0.429,0.0
0.0,1.0,3127.71,4198.41,1.09,29.8,-0.062,0.093,50.0,0.004,1.0,2233.4,181.28,3.2e-11,2.55e-12,26.237,26.785,0.087,1.22,12.5,-0.099,0.123,0.006,0.0,6161.4,147.4,1.95e-10,7.2e-12,24.277,24.266,0.04,0.94,27.0,-0.04,0.075,0.002,0.0
0.0,1.0,1143.64,2874.31,6.44,21.0,0.353,0.645,90.0,0.221,1.0,331.9,204.16,4.64e-12,1.5e-12,28.335,28.948,0.352,1.18,3.1,-0.898,0.226,0.246,0.0,1455.6,137.18,4.2e-11,3.78e-12,25.943,25.931,0.098,6.79,11.1,0.745,0.781,0.212,0.0
0.0,1.0,2521.68,2431.41,1.94,28.4,-0.132,0.182,110.0,0.376,1.0,2877.7,212.36,4.04e-11,2.07e-12,25.984,26.305,0.056,1.76,19.5,-0.162,0.181,0.296,0.0,3411.9,141.59,1.03e-10,5.2e-12,24.971,24.962,0.055,2.21,19.7,-0.096,0.184,0.463,0.0
0.0,1.0,3262.41,3015.38,1.74,24.7,-0.012,0.317,15.0,0.009,1.0,899.5,209.33,1.26e-11,1.57e-12,27.25,27.893,0.135,1.89,8.0,-0.017,0.441,0.011,0.0,4952.6,133.82,1.47e-10,7.56e-12,24.585,24.572,0.056,1.26,19.4,0.02,0.24,0.002,0.0
0.0,1.0,3817.04,3910.41,1.23,27.3,-0.102,0.055,70.0,0.261,1.0,3090.0,211.27,4.35e-11,2.04e-12,25.904,26.148,0.051,1.28,21.3,-0.096,0.071,0.268,0.0,2836.4,134.36,8.96e-11,5.9e-12,25.119,25.111,0.071,1.17,15.2,-0.093,0.032,0.228,0.0
