extension,chip,x,y,chi,snr,sharp,round,maj_ax,crowd,type,cts_mag1,sky_mag1,nrm_ct_rt_mag1,nrm_ct_rt_err_mag1,inst_vega_mag1,mag_mag1,mag1_err,chi_mag1,snr_mag1,sharp_mag1,round_mag1,crowd_mag1,flag_mag1,ctsmag2,skymag2,nrm_ct_rt_mag2,nrm_ct_rt_err_mag2,inst_vega_mag2,mag_mag2,mag2_err,chi_mag2,snr_mag2,sharp_mag2,round_mag2,crowd_mag2,flag_mag2
0.0,1.0,930.79,1931.95,1.0,1404.9,-0.003,0.008,65.0,0.002,1.0,1800000.0,1224.2,5.09e-09,6.1e-12,20.733,21.212,0.001,1.15,834.7,0.003,0.016,0.002,0.0,3460000.0,1502.53,2.24e-08,1.98e-11,19.124,19.114,0.001,0.83,1129.8,-0.01,-0.0,0.002,0.0
0.0,1.0,1894.05,420.59,1.14,677.3,0.013,0.003,95.0,0.013,1.0,626238.1,1064.24,1.77e-09,3.58e-12,21.88,22.13,0.002,1.41,493.8,0.014,0.002,0.013,0.0,570303.8,846.32,3.7e-09,7.98e-12,21.08,21.072,0.002,0.76,463.5,0.011,0.004,0.013,0.0
0.0,1.0,2399.67,2527.62,0.91,646.0,-0.002,0.005,150.0,0.035,1.0,681901.5,1072.9,1.98e-09,3.89e-12,21.756,21.836,0.002,0.77,510.6,-0.005,0.0,0.03,0.0,429673.7,805.75,2.79e-09,7.05e-12,21.387,21.38,0.003,1.02,395.6,0.001,0.009,0.041,0.0
0.0,1.0,1754.14,3140.0,1.25,527.2,-0.033,0.025,70.0,0.141,1.0,541810.0,2076.93,1.58e-09,3.69e-12,22.006,22.089,0.003,0.97,427.2,-0.019,0.006,0.1,0.0,343469.9,2093.0,2.23e-09,7.22e-12,21.63,21.623,0.004,1.49,308.8,-0.049,0.049,0.19,0.0
0.0,1.0,1969.56,3600.95,1.49,567.3,-0.059,0.038,115.0,0.017,1.0,560428.1,1434.67,1.63e-09,3.56e-12,21.969,22.04,0.002,1.38,457.5,-0.019,0.021,0.008,0.0,336040.7,1516.51,2.18e-09,6.5e-12,21.654,21.647,0.003,1.61,335.4,-0.103,0.056,0.026,0.0
0.0,1.0,2206.26,387.34,4.09,479.0,-0.093,0.04,130.0,0.243,1.0,275717.8,1707.15,7.79e-10,2.69e-12,22.771,23.23,0.004,3.31,289.6,-0.074,0.039,0.231,0.0,487569.3,1988.63,3.16e-09,8.29e-12,21.25,21.24,0.003,4.74,381.4,-0.114,0.042,0.255,0.0
0.0,1.0,872.49,982.93,1.32,495.7,0.038,0.007,115.0,0.02,1.0,351530.0,992.68,9.93e-10,2.86e-12,22.507,22.802,0.003,1.6,347.8,0.045,0.009,0.022,0.0,361639.4,769.7,2.34e-09,6.64e-12,21.575,21.567,0.003,0.93,352.9,0.031,0.005,0.018,0.0
0.0,1.0,3505.12,288.44,1.5,484.0,0.005,0.02,145.0,0.0,1.0,271572.4,1032.67,7.67e-10,2.41e-12,22.788,23.169,0.003,1.39,318.8,0.01,0.01,0.0,0.0,363184.4,831.75,2.36e-09,6.47e-12,21.57,21.561,0.003,1.59,364.1,-0.001,0.029,0.0,0.0
0.0,1.0,3325.43,619.65,1.16,413.8,0.014,0.008,105.0,0.09,1.0,217896.4,1010.17,6.16e-10,2.23e-12,23.027,23.396,0.004,1.37,275.5,0.015,0.019,0.074,0.0,280155.8,800.78,1.82e-09,5.89e-12,21.851,21.842,0.004,0.91,308.7,0.013,-0.003,0.106,0.0
0.0,1.0,1482.99,1014.68,1.33,397.2,0.006,0.017,55.0,0.007,1.0,50669.0,924.03,1.43e-10,1.2e-12,24.61,25.289,0.009,1.46,119.5,0.01,0.023,0.004,0.0,405157.3,796.43,2.63e-09,6.93e-12,21.452,21.438,0.003,1.18,378.7,0.002,0.012,0.01,0.0
